Num_Acc,PriseEnCharge
202 000 017 106,2179.86
202 000 017 107,2389.48
202 000 017 108,2552.2
202 000 017 109,1878.59
202 000 017 110,3005.84
202 000 017 111,3320.77
202 000 017 112,2993.54
202 000 017 113,2345.05
202 000 017 114,2818.87
202 000 017 115,2427.02
202 000 017 116,2497.32
202 000 017 117,2114.1
202 000 017 118,1893.21
202 000 017 119,2499.13
202 000 017 120,1865.91
202 000 017 121,2701.61
202 000 017 122,2598.25
202 000 017 123,3386.51
202 000 017 124,2810.05
202 000 017 125,2769.35
202 000 017 126,2438.62
202 000 017 127,1898.96
202 000 017 128,1465.06
202 000 017 129,1174.65
202 000 017 130,1735.07
202 000 017 131,2858.97
202 000 017 132,2927.69
202 000 017 133,3351.79
202 000 017 134,2214.45
202 000 017 135,2719.14
202 000 017 136,2166.14
202 000 017 137,1740.97
202 000 017 138,2112.37
202 000 017 139,2057.14
202 000 017 140,1961.81
202 000 017 141,2452.89
202 000 017 142,2300.06
202 000 017 143,2956.17
202 000 017 144,3341.04
202 000 017 145,2831.94
202 000 017 146,2525.2
202 000 017 147,1531.02
202 000 017 148,2913.25
202 000 017 149,2437.08
202 000 017 150,2023.59
202 000 017 151,2002.28
202 000 017 152,2237.62
202 000 017 153,2220.63
202 000 017 154,2603.18
202 000 017 155,2274.34
202 000 017 156,2073.68
202 000 017 157,2943.99
202 000 017 158,1477
202 000 017 159,2193
202 000 017 160,2427.31
202 000 017 161,3785.19
202 000 017 162,1876.55
202 000 017 163,3165.85
202 000 017 164,3222.15
202 000 017 165,2151.67
202 000 017 166,2805.15
202 000 017 167,2511.39
202 000 017 168,2438.55
202 000 017 169,2025.65
202 000 017 170,2711.33
202 000 017 171,2503.3
202 000 017 172,2087.4
202 000 017 173,2061.19
202 000 017 174,3216.06
202 000 017 175,2751.14
202 000 017 176,2360.13
202 000 017 177,2954.43
202 000 017 178,2312.47
202 000 017 179,2642.21
202 000 017 180,2397.61
202 000 017 181,3431.11
202 000 017 182,2881.84
202 000 017 183,2114.6
202 000 017 184,2053.68
202 000 017 185,2395.24
202 000 017 186,1723.95
202 000 017 187,2162.68
202 000 017 188,2016.88
202 000 017 189,1869.96
202 000 017 190,2208.69
202 000 017 191,2698.41
202 000 017 192,1987.97
202 000 017 193,2616.84
202 000 017 194,1830.55
202 000 017 195,2542.68
202 000 017 196,1859.69
202 000 017 197,2037.74
202 000 017 198,2404.86
202 000 017 199,2874.9
202 000 017 200,2438.83
202 000 017 201,3229.34
202 000 017 202,2429.32
202 000 017 203,2468.63
202 000 017 204,2636.97
202 000 017 205,3259.74
202 000 017 206,2789.44
202 000 017 207,2147.08
202 000 017 208,1994.82
202 000 017 209,2176.45
202 000 017 210,3249
202 000 017 211,2359.57
202 000 017 212,2502.6
202 000 017 213,3092.41
202 000 017 214,2357.56
202 000 017 215,2478.35
202 000 017 216,2773.01
202 000 017 217,2316.91
202 000 017 218,2383.77
202 000 017 219,2940.99
202 000 017 220,3116.4
202 000 017 221,2024.39
202 000 017 222,2906.73
202 000 017 223,3118.81
202 000 017 224,2086.33
202 000 017 225,2726.66
202 000 017 226,2349.63
202 000 017 227,2917.13
202 000 017 228,1761.18
202 000 017 229,1616.29
202 000 017 230,1995.46
202 000 017 231,1455.03
202 000 017 232,2649.58
202 000 017 233,2147.17
202 000 017 234,1492.33
202 000 017 235,2195.98
202 000 017 236,1944.78
202 000 017 237,2838.88
202 000 017 238,2045.04
202 000 017 239,1853.84
202 000 017 240,1340.2
202 000 017 241,2184.05
202 000 017 242,1676.22
202 000 017 243,2919.89
202 000 017 244,1798.56
202 000 017 245,2323.47
202 000 017 246,2925.03
202 000 017 247,3197.23
202 000 017 248,1691.99
202 000 017 249,1461.94
202 000 017 250,1481.17
202 000 017 251,3059.66
202 000 017 252,1659.43
202 000 017 253,2066.65
202 000 017 254,1732.01
202 000 017 255,2297.38
202 000 017 256,1653.8
202 000 017 257,2405.18
202 000 017 258,2145.08
202 000 017 259,2080.57
202 000 017 260,2768.35
202 000 017 261,3285.68
202 000 017 262,2507.39
202 000 017 263,1891.02
202 000 017 264,1610.79
202 000 017 265,3690.36
202 000 017 266,1455
202 000 017 267,2553.59
202 000 017 268,2180.12
202 000 017 269,1557.14
202 000 017 270,1893.14
202 000 017 271,1923.25
202 000 017 272,1328.73
202 000 017 273,1783.2
202 000 017 274,2807.92
202 000 017 275,2105.61
202 000 017 276,1850.32
202 000 017 277,3215.12
202 000 017 278,3205.43
202 000 017 279,2474.18
202 000 017 280,2375.18
202 000 017 281,1720.1
202 000 017 282,1822.54
202 000 017 283,1404.61
202 000 017 284,1540.65
202 000 017 285,2573.01
202 000 017 286,1329.68
202 000 017 287,2046.61
202 000 017 288,2313.06
202 000 017 289,1667.57
202 000 017 290,1921.32
202 000 017 291,2203.03
202 000 017 292,2674.12
202 000 017 293,2227.79
202 000 017 294,2825.16
202 000 017 295,1688.87
202 000 017 296,1366.76
202 000 017 297,2026.45
202 000 017 298,2157.36
202 000 017 299,2813.94
202 000 017 300,2928.54
202 000 017 301,1863.05
202 000 017 302,1318.48
202 000 017 303,2718.34
202 000 017 304,2151.83
202 000 017 305,1916.1
202 000 017 306,2128.15
202 000 017 307,2462.86
202 000 017 308,2882.32
202 000 017 309,3302.18
202 000 017 310,2509.6
202 000 017 311,2492.31
202 000 017 312,2275.97
202 000 017 313,2952.01
202 000 017 314,1696.51
202 000 017 315,2007.81
202 000 017 316,3030.63
202 000 017 317,1200.95
202 000 017 318,2112.27
202 000 017 319,3845.46
202 000 017 320,2641.38
202 000 017 321,1934.16
202 000 017 322,1824.61
202 000 017 323,1456.93
202 000 017 324,1706.57
202 000 017 325,2564.25
202 000 017 326,1918.06
202 000 017 327,1649.56
202 000 017 328,2969.15
202 000 017 329,2044.75
202 000 017 330,4158.32
202 000 017 331,2282.99
202 000 017 332,2575.54
202 000 017 333,2260.62
202 000 017 334,2474.41
202 000 017 335,1934.46
202 000 017 336,3128.58
202 000 017 337,3081.46
202 000 017 338,1664.08
202 000 017 339,1749.82
202 000 017 340,2522.48
202 000 017 341,3225.88
202 000 017 342,3957.59
202 000 017 343,3060.82
202 000 017 344,2899.12
202 000 017 345,2502.54
202 000 017 346,2334.61
202 000 017 347,2955.65
202 000 017 348,1945.54
202 000 017 349,2532.21
202 000 017 350,3005.1
202 000 017 351,2271.38
202 000 017 352,2306.03
202 000 017 353,2433.54
202 000 017 354,2842.71
202 000 017 355,1949.01
202 000 017 356,1754.24
202 000 017 357,1740.93
202 000 017 358,2839.11
202 000 017 359,3089.91
202 000 017 360,3277.46
202 000 017 361,3090.92
202 000 017 362,3663.43
202 000 017 363,2439.01
202 000 017 364,2761.48
202 000 017 365,2414.04
202 000 017 366,2580.17
202 000 017 367,2448.57
202 000 017 368,2645.16
202 000 017 369,2810.76
202 000 017 370,2554.44
202 000 017 371,2236.38
202 000 017 372,2510.06
202 000 017 373,2903.78
202 000 017 374,2103.11
202 000 017 375,2897.04
202 000 017 376,2404.67
202 000 017 377,2505.19
202 000 017 378,1054.19
202 000 017 379,2843.77
202 000 017 380,2137.26
202 000 017 381,1733.96
202 000 017 382,1730.11
202 000 017 383,1403.12
202 000 017 384,2727.83
202 000 017 385,2540.65
202 000 017 386,2270.94
202 000 017 387,3687.23
202 000 017 388,3063.64
202 000 017 389,2906.86
202 000 017 390,2075.19
202 000 017 391,3495.41
202 000 017 392,2179.5
202 000 017 393,3616.88
202 000 017 394,2547.35
202 000 017 395,2722.57
202 000 017 396,2618.61
202 000 017 397,1897.81
202 000 017 398,2043.01
202 000 017 399,1720.2
202 000 017 400,2140.97
202 000 017 401,2465.99
202 000 017 402,3613.47
202 000 017 403,2813.45
202 000 017 404,2393.04
202 000 017 405,2439.23
202 000 017 406,2487.93
202 000 017 407,2964.26
202 000 017 408,2504.42
202 000 017 409,3438.35
202 000 017 410,2613.96
202 000 017 411,2964.98
202 000 017 412,2362.66
202 000 017 413,2629.97
202 000 017 414,2331.37
202 000 017 415,1953.08
202 000 017 416,3111.46
202 000 017 417,1894.17
202 000 017 418,2150.83
202 000 017 419,2294.19
202 000 017 420,2166.54
202 000 017 421,2025.29
202 000 017 422,2235.59
202 000 017 423,2322.95
202 000 017 424,2547.73
202 000 017 425,2193.81
202 000 017 426,2294.87
202 000 017 427,2505.76
202 000 017 428,2595.76
202 000 017 429,2331.55
202 000 017 430,3223.93
202 000 017 431,1529.74
202 000 017 432,2470.25
202 000 017 433,2651.86
202 000 017 434,1954.44
202 000 017 435,2311.68
202 000 017 436,2587.16
202 000 017 437,2567.06
202 000 017 438,2482.91
202 000 017 439,2506.13
202 000 017 440,3475.6
202 000 017 441,2612.97
202 000 017 442,2687.49
202 000 017 443,1768.75
202 000 017 444,1671.24
202 000 017 445,1582.1
202 000 017 446,2571.27
202 000 017 447,3180.96
202 000 017 448,1376.99
202 000 017 449,2311.18
202 000 017 450,1765.24
202 000 017 451,2397.86
202 000 017 452,2471.23
202 000 017 453,3294.01
202 000 017 454,2316.67
202 000 017 455,2025.83
202 000 017 456,2550.74
202 000 017 457,1924.88
202 000 017 458,2104.1
202 000 017 459,1624.51
202 000 017 460,1520.63
202 000 017 461,2007.58
202 000 017 462,1966.69
202 000 017 463,1852.15
202 000 017 464,2378.83
202 000 017 465,1612.67
202 000 017 466,1882.15
202 000 017 467,2796.96
202 000 017 468,1640.55
202 000 017 469,1868.3
202 000 017 470,2131.94
202 000 017 471,1693.79
202 000 017 472,2462.29
202 000 017 473,2993.52
202 000 017 474,1891.88
202 000 017 475,2314.9
202 000 017 476,3872.6
202 000 017 477,3275.05
202 000 017 478,2564.4
202 000 017 479,1897.76
202 000 017 480,2670.48
202 000 017 481,2643.05
202 000 017 482,1572.89
202 000 017 483,1827.95
202 000 017 484,2006.71
202 000 017 485,1971.9
202 000 017 486,1893.08
202 000 017 487,1824.09
202 000 017 488,1934.57
202 000 017 489,1673.38
202 000 017 490,1822.63
202 000 017 491,2237.21
202 000 017 492,2411.53
202 000 017 493,2279.13
202 000 017 494,1862.1
202 000 017 495,2772.25
202 000 017 496,2746.77
202 000 017 497,2746.14
202 000 017 498,2282.05
202 000 017 499,2363.79
202 000 017 500,2328.59
202 000 017 501,3147.95
202 000 017 502,2783.44
202 000 017 503,2022.62
202 000 017 504,3446.97
202 000 017 505,2437.24
202 000 017 506,2581.85
202 000 017 507,2441.46
202 000 017 508,2223.38
202 000 017 509,3016.56
202 000 017 510,2384.76
202 000 017 511,3582.14
202 000 017 512,2934.95
202 000 017 513,2163.83
202 000 017 514,2962.88
202 000 017 515,2367.88
202 000 017 516,1644.78
202 000 017 517,2137.42
202 000 017 518,2289.54
202 000 017 519,2656.29
202 000 017 520,1831.83
202 000 017 521,3227.14
202 000 017 522,2362.69
202 000 017 523,2646.82
202 000 017 524,2120.37
202 000 017 525,2151.17
202 000 017 526,2479.88
202 000 017 527,2209.63
202 000 017 528,2105.57
202 000 017 529,2942.72
202 000 017 530,2579.33
202 000 017 531,2511.61
202 000 017 532,2258.03
202 000 017 533,2224.17
202 000 017 534,2343.54
202 000 017 535,2905.22
202 000 017 536,1631.66
202 000 017 537,2237.46
202 000 017 538,2810.33
202 000 017 539,2405.48
202 000 017 540,1997.94
202 000 017 541,2841.78
202 000 017 542,2184.66
202 000 017 543,2309.7
202 000 017 544,2499.69
202 000 017 545,2434.65
202 000 017 546,2376.52
202 000 017 547,2560.02
202 000 017 548,2471.25
202 000 017 549,1974.72
202 000 017 550,3273.7
202 000 017 551,2710.88
202 000 017 552,2665.43
202 000 017 553,2893.6
202 000 017 554,2901.33
202 000 017 555,2942.22
202 000 017 556,2480.87
202 000 017 557,2566.94
202 000 017 558,1979.6
202 000 017 559,1668.97
202 000 017 560,2425.17
202 000 017 561,2446.21
202 000 017 562,2374.99
202 000 017 563,2338.05
202 000 017 564,2961.12
202 000 017 565,2360.34
202 000 017 566,2109.92
202 000 017 567,3611.13
202 000 017 568,2697.92
202 000 017 569,1327.59
202 000 017 570,2403.17
202 000 017 571,1602.03
202 000 017 572,2850.08
202 000 017 573,2227.79
202 000 017 574,2165.81
202 000 017 575,2422.95
202 000 017 576,1458.34
202 000 017 577,2013.08
202 000 017 578,2087.91
202 000 017 579,2119.22
202 000 017 580,4475.36
202 000 017 581,1459.5
202 000 017 582,3176.22
202 000 017 583,2045.28
202 000 017 584,2095.12
202 000 017 585,2116.18
202 000 017 586,1985.44
202 000 017 587,1978.05
202 000 017 588,3155.73
202 000 017 589,1885.08
202 000 017 590,2764.69
202 000 017 591,3012.22
202 000 017 592,1962.36
202 000 017 593,1966.98
202 000 017 594,1966.33
202 000 017 595,4770.01
202 000 017 596,2670.72
202 000 017 597,3451.23
202 000 017 598,1516.81
202 000 017 599,1562.88
202 000 017 600,3159.51
202 000 017 601,1922.35
202 000 017 602,3424.22
202 000 017 603,2156.69
202 000 017 604,2859.5
202 000 017 605,2671.91
202 000 017 606,1756.76
202 000 017 607,2409.32
202 000 017 608,2740.67
202 000 017 609,2799.77
202 000 017 610,1609.49
202 000 017 611,2047.48
202 000 017 612,3563.24
202 000 017 613,3477.72
202 000 017 614,1874.61
202 000 017 615,3122.29
202 000 017 616,2480.38
202 000 017 617,2469.89
202 000 017 618,2159.57
202 000 017 619,2111.78
202 000 017 620,2016.42
202 000 017 621,1721.81
202 000 017 622,2102.26
202 000 017 623,2272.31
202 000 017 624,2484.77
202 000 017 625,1971.61
202 000 017 626,3083.74
202 000 017 627,1755.24
202 000 017 628,1877.52
202 000 017 629,1986.36
202 000 017 630,4154.39
202 000 017 631,3535.66
202 000 017 632,1252.52
202 000 017 633,2810.38
202 000 017 634,2099
202 000 017 635,2915.94
202 000 017 636,2874.93
202 000 017 637,1750.22
202 000 017 638,2313.15
202 000 017 639,4668.3
202 000 017 640,3066.22
202 000 017 641,2822.35
202 000 017 642,2369.35
202 000 017 643,2199.4
202 000 017 644,2508.21
202 000 017 645,3267.08
202 000 017 646,2832.02
202 000 017 647,2396.59
202 000 017 648,2720.92
202 000 017 649,2423.77
202 000 017 650,2377.63
202 000 017 651,2492.63
202 000 017 652,2631.87
202 000 017 653,2808.85
202 000 017 654,2229.9
202 000 017 655,2878.02
202 000 017 656,2009.99
202 000 017 657,3198.86
202 000 017 658,3365.67
202 000 017 659,3202.98
202 000 017 660,2658.45
202 000 017 661,2563.25
202 000 017 662,2136.47
202 000 017 663,1910.49
202 000 017 664,2365.04
202 000 017 665,2344.91
202 000 017 666,2788.74
202 000 017 667,2114.72
202 000 017 668,2754.22
202 000 017 669,2586.8
202 000 017 670,3202.17
202 000 017 671,2503.86
202 000 017 672,2555.61
202 000 017 673,2844.27
202 000 017 674,1983.75
202 000 017 675,2301.58
202 000 017 676,2487.73
202 000 017 677,2588.11
202 000 017 678,3026.45
202 000 017 679,3162.54
202 000 017 680,2098.43
202 000 017 681,2169.07
202 000 017 682,1657.53
202 000 017 683,1644.3
202 000 017 684,2543.63
202 000 017 685,2395.83
202 000 017 686,2249.03
202 000 017 687,2474.34
202 000 017 688,2196.11
202 000 017 689,2346.5
202 000 017 690,3069.97
202 000 017 691,2679.01
202 000 017 692,2183.77
202 000 017 693,2677.06
202 000 017 694,3597.75
202 000 017 695,2272.64
202 000 017 696,2937.38
202 000 017 697,3047.95
202 000 017 698,3209.34
202 000 017 699,2028.81
202 000 017 700,2518.67
202 000 017 701,2255.91
202 000 017 702,2048.48
202 000 017 703,2059.96
202 000 017 704,2639.31
202 000 017 705,2680.47
202 000 017 706,2098.57
202 000 017 707,1915.45
202 000 017 708,2291.42
202 000 017 709,2645.59
202 000 017 710,2098.96
202 000 017 711,3888.24
202 000 017 712,2237.46
202 000 017 713,2985.91
202 000 017 714,2597.89
202 000 017 715,3903.5
202 000 017 716,1608.74
202 000 017 717,2106.02
202 000 017 718,3003.25
202 000 017 719,2314.99
202 000 017 720,2781.36
202 000 017 721,1990.06
202 000 017 722,1509.12
202 000 017 723,2157.31
202 000 017 724,2847.42
202 000 017 725,2983.08
202 000 017 726,1842.21
202 000 017 727,2327.72
202 000 017 728,3769.45
202 000 017 729,3018.24
202 000 017 730,2428.56
202 000 017 731,1845.57
202 000 017 732,2894.58
202 000 017 733,2069.98
202 000 017 734,2031.63
202 000 017 735,3323.61
202 000 017 736,2370.5
202 000 017 737,2688.79
202 000 017 738,3115.45
202 000 017 739,1262.81
202 000 017 740,2241.73
202 000 017 741,2228.64
202 000 017 742,1957.7
202 000 017 743,1648.97
202 000 017 744,2161.7
202 000 017 745,2718.54
202 000 017 746,2465.23
202 000 017 747,1632.12
202 000 017 748,2648.02
202 000 017 749,3303.72
202 000 017 750,2151.55
202 000 017 751,3162.54
202 000 017 752,2562.14
202 000 017 753,2563.78
202 000 017 754,2977.5
202 000 017 755,1709.01
202 000 017 756,2497
202 000 017 757,2068.63
202 000 017 758,2047.67
202 000 017 759,2526.26
202 000 017 760,2553.42
202 000 017 761,2497.8
202 000 017 762,1879.19
202 000 017 763,2085.96
202 000 017 764,2723.4
202 000 017 765,2027.9
202 000 017 766,2339.14
202 000 017 767,2626.25
202 000 017 768,2793.32
202 000 017 769,2477.42
202 000 017 770,2619.73
202 000 017 771,2053.84
202 000 017 772,2748.65
202 000 017 773,2701.81
202 000 017 774,2476.99
202 000 017 775,2709.29
202 000 017 776,2274.79
202 000 017 777,1667.38
202 000 017 778,2301.18
202 000 017 779,2494.81
202 000 017 780,2342.48
202 000 017 781,2234.03
202 000 017 782,1733.02
202 000 017 783,2476.75
202 000 017 784,2951.42
202 000 017 785,2476.35
202 000 017 786,2328.98
202 000 017 787,2204.39
202 000 017 788,2091.68
202 000 017 789,2935.39
202 000 017 790,1834.38
202 000 017 791,2575.61
202 000 017 792,2161.6
202 000 017 793,2952.7
202 000 017 794,3228.89
202 000 017 795,1728.24
202 000 017 796,2219.51
202 000 017 797,2871.53
202 000 017 798,3156.12
202 000 017 799,2590.42
202 000 017 800,2922.13
202 000 017 801,3266.96
202 000 017 802,3108.54
202 000 017 803,3108.35
202 000 017 804,3207.48
202 000 017 805,2475.87
202 000 017 806,3285.14
202 000 017 807,2909.5
202 000 017 808,2577.56
202 000 017 809,2520.83
202 000 017 810,2880.07
202 000 017 811,2958.01
202 000 017 812,2789.91
202 000 017 813,2418.84
202 000 017 814,2506.91
202 000 017 815,2616.8
202 000 017 816,3040.07
202 000 017 817,2825.19
202 000 017 818,2081.86
202 000 017 819,3975.28
202 000 017 820,1372.35
202 000 017 821,2716.88
202 000 017 822,1966.3
202 000 017 823,1768.42
202 000 017 824,2030.84
202 000 017 825,2673.56
202 000 017 826,3621.96
202 000 017 827,3415.51
202 000 017 828,1909.71
202 000 017 829,1374.83
202 000 017 830,1849.44
202 000 017 831,1167.68
202 000 017 832,2292.4
202 000 017 833,1827.74
202 000 017 834,1609.58
202 000 017 835,1411.75
202 000 017 836,2399.35
202 000 017 837,1745.93
202 000 017 838,1559.87
202 000 017 839,1697.56
202 000 017 840,3678.46
202 000 017 841,2880.85
202 000 017 842,2014.71
202 000 017 843,2796.8
202 000 017 844,2428.28
202 000 017 845,1439.46
202 000 017 846,1509.79
202 000 017 847,2077.62
202 000 017 848,2611.41
202 000 017 849,2458.83
202 000 017 850,2187.74
202 000 017 851,2025.33
202 000 017 852,1789.36
202 000 017 853,3948.52
202 000 017 854,1646.35
202 000 017 855,2873.65
202 000 017 856,2265.46
202 000 017 857,1762.16
202 000 017 858,2349.45
202 000 017 859,1686.94
202 000 017 860,1566.89
202 000 017 861,3653.33
202 000 017 862,3667.02
202 000 017 863,2207.03
202 000 017 864,2983.74
202 000 017 865,2418.93
202 000 017 866,3820.65
202 000 017 867,2098.48
202 000 017 868,2292.29
202 000 017 869,3814.02
202 000 017 870,1879.41
202 000 017 871,2479.57
202 000 017 872,1870.07
202 000 017 873,2714.77
202 000 017 874,1779.85
202 000 017 875,1525.12
202 000 017 876,2023.27
202 000 017 877,2097.34
202 000 017 878,2278.75
202 000 017 879,2694.84
202 000 017 880,2208.22
202 000 017 881,1823.9
202 000 017 882,3249.49
202 000 017 883,2615.27
202 000 017 884,3056.81
202 000 017 885,1760.45
202 000 017 886,2055.75
202 000 017 887,2605.53
202 000 017 888,2794.42
202 000 017 889,1677.85
202 000 017 890,2632.66
202 000 017 891,2610.31
202 000 017 892,2026.15
202 000 017 893,3051.83
202 000 017 894,2374.89
202 000 017 895,2118.31
202 000 017 896,1542.55
202 000 017 897,2081.5
202 000 017 898,1813.17
202 000 017 899,2811.98
202 000 017 900,1873.87
202 000 017 901,2404.04
202 000 017 902,2037.64
202 000 017 903,2281.08
202 000 017 904,2597.73
202 000 017 905,2086.32
202 000 017 906,2490.84
202 000 017 907,2192.16
202 000 017 908,2152.15
202 000 017 909,2582.85
202 000 017 910,2771.52
202 000 017 911,2158.39
202 000 017 912,3454.08
202 000 017 913,2746.26
202 000 017 914,2626.67
202 000 017 915,2847.43
202 000 017 916,2549.4
202 000 017 917,2319.04
202 000 017 918,2194.52
202 000 017 919,2998.66
202 000 017 920,2918.14
202 000 017 921,2372.31
202 000 017 922,2217.33
202 000 017 923,2626.83
202 000 017 924,1925.71
202 000 017 925,2524.51
202 000 017 926,1934.57
202 000 017 927,2698.43
202 000 017 928,3294.63
202 000 017 929,1992.21
202 000 017 930,2139.18
202 000 017 931,1782.32
202 000 017 932,3071.43
202 000 017 933,2542.68
202 000 017 934,2395.9
202 000 017 935,2512.48
202 000 017 936,2089.41
202 000 017 937,2533.18
202 000 017 938,2492.23
202 000 017 939,1923.37
202 000 017 940,2356.94
202 000 017 941,2313.53
202 000 017 942,1976.54
202 000 017 943,2237.66
202 000 017 944,4108.39
202 000 017 945,1994.17
202 000 017 946,1837.75
202 000 017 947,1864.94
202 000 017 948,3138.84
202 000 017 949,2113.25
202 000 017 950,2096.27
202 000 017 951,1845.18
202 000 017 952,2174.25
202 000 017 953,2628.41
202 000 017 954,2561.37
202 000 017 955,2123.21
202 000 017 956,3363.35
202 000 017 957,1951.51
202 000 017 958,2570.82
202 000 017 959,1548.26
202 000 017 960,1864.45
202 000 017 961,2535.09
202 000 017 962,2612.39
202 000 017 963,3447.62
202 000 017 964,1905.28
202 000 017 965,1867.73
202 000 017 966,2486.59
202 000 017 967,2767.85
202 000 017 968,2493.96
202 000 017 969,2681.86
202 000 017 970,2274.3
202 000 017 971,2065.89
202 000 017 972,1709.61
202 000 017 973,3334.09
202 000 017 974,3532.1
202 000 017 975,1933.49
202 000 017 976,2960.83
202 000 017 977,1839.57
202 000 017 978,2000.67
202 000 017 979,3109.9
202 000 017 980,2282.33
202 000 017 981,2588.43
202 000 017 982,2507.03
202 000 017 983,2985.84
202 000 017 984,1961.73
202 000 017 985,2562.22
202 000 017 986,1924.65
202 000 017 987,2130.5
202 000 017 988,1731.94
202 000 017 989,2229.03
202 000 017 990,2674.98
202 000 017 991,2198.66
202 000 017 992,2489.63
202 000 017 993,2677.82
202 000 017 994,2756.94
202 000 017 995,1935.01
202 000 017 996,1538.25
202 000 017 997,2172.38
202 000 017 998,1618.87
202 000 017 999,1807.62
202 000 018 000,2364.34
202 000 018 001,1971.99
202 000 018 002,2062.63
202 000 018 003,2360.42
202 000 018 004,1794.75
202 000 018 005,2168.09
202 000 018 006,1771.71
202 000 018 007,3077.06
202 000 018 008,2110.85
202 000 018 009,2373.45
202 000 018 010,1935.61
202 000 018 011,2483.66
202 000 018 012,1972.1
202 000 018 013,3007.55
202 000 018 014,3342.36
202 000 018 015,1802.02
202 000 018 016,2716.38
202 000 018 017,2275.67
202 000 018 018,2643.57
202 000 018 019,2484.96
202 000 018 020,2083.67
202 000 018 021,3672.65
202 000 018 022,3322.32
202 000 018 023,2906.75
202 000 018 024,2863.83
202 000 018 025,2403.29
202 000 018 026,2996.66
202 000 018 027,2358.7
202 000 018 028,1979.67
202 000 018 029,1904.36
202 000 018 030,2390.34
202 000 018 031,2499.33
202 000 018 032,2427.06
202 000 018 033,2356.03
202 000 018 034,2883.71
202 000 018 035,2244.17
202 000 018 036,2413.43
202 000 018 037,2602.2
202 000 018 038,2413.15
202 000 018 039,2374.26
202 000 018 040,2819.43
202 000 018 041,3183.45
202 000 018 042,3034.35
202 000 018 043,2233.88
202 000 018 044,2136.66
202 000 018 045,3405.53
202 000 018 046,2424.88
202 000 018 047,2922.9
202 000 018 048,1773.22
202 000 018 049,3198.31
202 000 018 050,3047.83
202 000 018 051,2347.06
202 000 018 052,2862.64
202 000 018 053,2431.79
202 000 018 054,2749.89
202 000 018 055,2676.59
202 000 018 056,2159.26
202 000 018 057,2586.05
202 000 018 058,2864.18
202 000 018 059,2807.33
202 000 018 060,3431.03
202 000 018 061,2419.13
202 000 018 062,2353.91
202 000 018 063,2280.61
202 000 018 064,2069.09
202 000 018 065,2360.19
202 000 018 066,2166.7
202 000 018 067,2261.78
202 000 018 068,2036.37
202 000 018 069,2654.09
202 000 018 070,1653.23
202 000 018 071,2397.53
202 000 018 072,2705.33
202 000 018 073,2890.09
202 000 018 074,2140.24
202 000 018 075,2751.36
202 000 018 076,3441.35
202 000 018 077,3273.26
202 000 018 078,2375.82
202 000 018 079,2405.1
202 000 018 080,2066.87
202 000 018 081,3028.24
202 000 018 082,2353.74
202 000 018 083,2382.86
202 000 018 084,2269.02
202 000 018 085,3010.6
202 000 018 086,1974.96
202 000 018 087,3275.8
202 000 018 088,3518.68
202 000 018 089,2906.5
202 000 018 090,2765.96
202 000 018 091,2769.59
202 000 018 092,2037.66
202 000 018 093,2074.48
202 000 018 094,2908.18
202 000 018 095,1704.56
202 000 018 096,3160.12
202 000 018 097,2674.81
202 000 018 098,2072.27
202 000 018 099,2384.98
202 000 018 100,1471.46
202 000 018 101,2887.66
202 000 018 102,2329.02
202 000 018 103,1617.91
202 000 018 104,1929.95
202 000 018 105,2296.91
202 000 018 106,2317.82
202 000 018 107,2118.14
202 000 018 108,2353.93
202 000 018 109,2341.28
202 000 018 110,2525.32
202 000 018 111,2285.32
202 000 018 112,3332.47
202 000 018 113,1996.81
202 000 018 114,2938.77
202 000 018 115,2395.67
202 000 018 116,2880.41
202 000 018 117,2466.47
202 000 018 118,2093.98
202 000 018 119,2005.55
202 000 018 120,3015.32
202 000 018 121,1963.55
202 000 018 122,2181.63
202 000 018 123,2237.55
202 000 018 124,2730.07
202 000 018 125,2125.6
202 000 018 126,2403.27
202 000 018 127,2479.83
202 000 018 128,1822.48
202 000 018 129,1683.12
202 000 018 130,1892.49
202 000 018 131,2259.06
202 000 018 132,2015.05
202 000 018 133,2025.23
202 000 018 134,2717.17
202 000 018 135,1103.07
202 000 018 136,2451.38
202 000 018 137,2091.79
202 000 018 138,3124.29
202 000 018 139,2377.41
202 000 018 140,1862.46
202 000 018 141,2602.27
202 000 018 142,2748.56
202 000 018 143,2547.93
202 000 018 144,2625.56
202 000 018 145,2459.16
202 000 018 146,2293.6
202 000 018 147,2211.64
202 000 018 148,2573.86
202 000 018 149,2936.94
202 000 018 150,2439.14
202 000 018 151,2950.95
202 000 018 152,2330.7
202 000 018 153,2366.52
202 000 018 154,2736.29
202 000 018 155,2845.53
202 000 018 156,2592.86
202 000 018 157,3082.55
202 000 018 158,2049.79
202 000 018 159,1638.65
202 000 018 160,2506.62
202 000 018 161,1891.75
202 000 018 162,2189.01
202 000 018 163,2325.08
202 000 018 164,1603.6
202 000 018 165,2175.86
202 000 018 166,4006.63
202 000 018 167,1807.68
202 000 018 168,2239.53
202 000 018 169,1727.64
202 000 018 170,1499.54
202 000 018 171,1889.11
202 000 018 172,2981.67
202 000 018 173,1680.13
202 000 018 174,2650.58
202 000 018 175,2681.67
202 000 018 176,1917.15
202 000 018 177,1668.26
202 000 018 178,1561.8
202 000 018 179,3644.29
202 000 018 180,2156.19
202 000 018 181,2114.3
